측정 일시,측정소명,이산화질소,오존농도,이산화탄소,아황산가스,미세먼지,초미세먼지
2018-05-02,도산대로,0.028,0.016,0.5,0.002,51.0,49.0
2018-05-02,동대문구,0.034,0.018,0.5,0.006,42.0,35.0
2018-05-02,동작구,0.031,0.019,0.6,0.003,48.0,39.0
2018-05-02,동작대로,0.031,0.026,0.5,0.003,36.0,21.0
2018-05-02,마포구,0.025,0.021,0.5,0.003,40.0,42.0
2018-05-02,서대문구,0.021,0.028,0.7,0.002,51.0,46.0
2018-05-02,서초구,0.028,0.024,0.4,0.002,46.0,32.0
2018-05-02,성동구,0.027,0.017,0.7,0.004,44.0,38.0
2018-05-02,성북구,0.027,0.022,0.7,0.001,49.0,30.0
2018-05-02,송파구,0.027,0.018,0.6,0.003,42.0,31.0
2018-05-02,신촌로,0.044,0.012,0.9,0.004,51.0,32.0
2018-05-02,양천구,0.032,0.02,0.5,0.003,46.0,42.0
2018-05-02,영등포구,0.03,0.028,0.6,0.004,63.0,51.0
2018-05-02,영등포로,0.048,0.009,0.5,0.006,74.0,59.0
2018-05-02,용산구,0.03,0.021,0.5,0.002,44.0,37.0
2018-05-02,은평구,0.019,0.025,0.6,0.003,36.0,46.0
2018-05-02,정릉로,0.034,0.016,0.7,0.003,32.0,47.0
2018-05-02,종로,0.036,0.021,0.6,0.003,37.0,29.0
2018-05-02,종로구,0.03,0.026,0.7,0.005,41.0,30.0
2018-05-02,중구,0.03,0.022,0.6,0.003,43.0,33.0
2018-05-02,중랑구,0.024,0.02,0.5,0.006,39.0,33.0
2018-05-02,천호대로,0.035,0.012,0.6,0.003,53.0,42.0
2018-05-02,청계천로,0.033,0.02,0.5,0.006,75.0,45.0
2018-05-02,한강대로,0.04,0.013,0.5,0.003,36.0,49.0
2018-05-02,홍릉로,0.037,0.012,0.7,0.003,57.0,46.0
2018-05-02,화랑로,0.035,0.013,0.5,0.003,45.0,34.0
2018-05-03,강남구,0.021,0.025,0.4,0.004,24.0,13.0
2018-05-03,강남대로,0.03,0.019,0.6,0.004,42.0,17.0
2018-05-03,강동구,0.018,0.036,0.4,0.003,36.0,19.0
2018-05-03,강변북로,0.034,0.017,0.4,0.002,40.0,17.0
2018-05-03,강북구,0.009,0.042,0.3,0.002,20.0,9.0
2018-05-03,강서구,0.019,0.04,0.4,0.003,27.0,13.0
2018-05-03,공항대로,0.036,0.025,0.4,0.005,36.0,15.0
2018-05-03,관악구,0.02,0.035,0.4,0.003,37.0,17.0
2018-05-03,광진구,0.018,0.035,1.0,0.003,27.0,13.0
2018-05-03,구로구,0.017,0.04,0.3,0.003,35.0,12.0
2018-05-03,금천구,0.022,0.037,0.4,0.003,33.0,14.0
2018-05-03,노원구,0.016,0.034,0.4,0.004,22.0,11.0
2018-05-03,도봉구,0.013,0.038,0.4,0.003,29.0,10.0
2018-05-03,도산대로,0.023,0.026,0.2,0.002,37.0,16.0
2018-05-03,동대문구,0.021,0.032,0.4,0.005,22.0,13.0
2018-05-03,동작구,0.016,0.036,0.4,0.003,32.0,14.0
2018-05-03,동작대로,0.035,0.027,0.4,0.004,45.0,16.0
2018-05-03,마포구,0.015,0.036,0.3,0.003,36.0,12.0
2018-05-03,서대문구,0.018,0.037,0.6,0.002,30.0,15.0
2018-05-03,서초구,0.016,0.041,0.3,0.002,35.0,12.0
2018-05-03,성동구,0.019,0.026,0.4,0.004,32.0,19.0
2018-05-03,성북구,0.016,0.037,0.5,0.001,31.0,13.0
2018-05-03,송파구,0.017,0.033,0.4,0.003,32.0,16.0
2018-05-03,신촌로,0.045,0.017,0.8,0.004,45.0,18.0
2018-05-03,양천구,0.023,0.039,0.4,0.003,25.0,14.0
2018-05-03,영등포구,0.021,0.04,0.5,0.005,41.0,19.0
2018-05-03,영등포로,0.046,0.019,0.5,0.006,39.0,17.0
2018-05-03,용산구,0.026,0.03,0.4,0.002,24.0,13.0
2018-05-03,은평구,0.016,0.037,0.4,0.003,29.0,16.0
2018-05-03,정릉로,0.053,0.027,0.5,0.003,34.0,16.0
2018-05-03,종로,0.025,0.036,0.4,0.002,21.0,10.0
2018-05-03,종로구,0.022,0.039,0.5,0.005,24.0,12.0
2018-05-03,중구,0.024,0.035,0.4,0.002,23.0,12.0
2018-05-03,중랑구,0.019,0.034,0.4,0.006,20.0,11.0
2018-05-03,천호대로,0.034,0.022,0.5,0.003,31.0,13.0
2018-05-03,청계천로,0.027,0.036,0.4,0.005,32.0,18.0
2018-05-03,한강대로,0.036,0.027,0.5,0.003,39.0,18.0
2018-05-03,홍릉로,0.03,0.03,0.6,0.003,34.0,18.0
2018-05-03,화랑로,0.031,0.025,0.4,0.003,28.0,17.0
2018-05-04,강남구,0.022,0.033,0.4,0.005,36.0,16.0
2018-05-04,강남대로,0.034,0.029,0.5,0.004,55.0,19.0
2018-05-04,강동구,0.024,0.042,0.4,0.004,47.0,21.0
2018-05-04,강변북로,0.04,0.022,0.4,0.003,96.0,20.0
2018-05-04,강북구,0.013,0.055,0.3,0.003,37.0,11.0
2018-05-04,강서구,0.019,0.052,0.3,0.003,41.0,14.0
2018-05-04,공항대로,0.036,0.034,0.4,0.005,52.0,16.0
2018-05-04,관악구,0.021,0.045,0.3,0.003,51.0,21.0
2018-05-04,광진구,0.022,0.041,0.8,0.004,42.0,14.0
2018-05-04,구로구,0.019,0.051,0.3,0.003,49.0,13.0
2018-05-04,금천구,0.023,0.046,0.4,0.004,42.0,16.0
2018-05-04,노원구,0.016,0.046,0.4,0.005,41.0,15.0
2018-05-04,도봉구,0.015,0.053,0.3,0.003,48.0,14.0
2018-05-04,도산대로,0.025,0.033,0.2,0.003,51.0,18.0
2018-05-04,동대문구,0.028,0.036,0.4,0.006,38.0,16.0
2018-05-04,동작구,0.017,0.045,0.4,0.004,41.0,15.0
2018-05-04,동작대로,0.041,0.034,0.5,0.004,55.0,19.0
2018-05-04,마포구,0.019,0.043,0.4,0.004,53.0,16.0
2018-05-04,서대문구,0.021,0.048,0.7,0.003,51.0,19.0
2018-05-04,서초구,0.017,0.052,0.3,0.003,47.0,15.0
2018-05-04,성동구,0.023,0.036,0.3,0.005,49.0,21.0
2018-05-04,성북구,0.021,0.043,0.5,0.002,51.0,18.0
2018-05-04,송파구,0.019,0.047,0.4,0.004,50.0,20.0
2018-05-04,신촌로,0.052,0.022,0.8,0.004,61.0,19.0
2018-05-04,양천구,0.026,0.049,0.4,0.004,36.0,16.0
2018-05-04,영등포구,0.023,0.045,0.5,0.006,55.0,22.0
2018-05-04,영등포로,0.059,0.021,0.5,0.006,53.0,23.0
2018-05-04,용산구,0.03,0.039,0.4,0.004,37.0,16.0
2018-05-04,은평구,0.021,0.041,0.4,0.003,47.0,21.0
2018-05-04,정릉로,0.062,0.035,0.5,0.004,55.0,21.0
2018-05-04,종로,0.038,0.04,0.4,0.004,36.0,12.0
2018-05-04,종로구,0.028,0.046,0.5,0.006,37.0,15.0
2018-05-04,중구,0.028,0.043,0.4,0.003,35.0,15.0
2018-05-04,중랑구,0.027,0.037,0.4,0.006,36.0,15.0
2018-05-04,천호대로,0.032,0.035,0.4,0.004,44.0,15.0
2018-05-04,청계천로,0.035,0.045,0.4,0.006,46.0,22.0
2018-05-04,한강대로,0.044,0.031,0.5,0.004,58.0,22.0
2018-05-04,홍릉로,0.036,0.04,0.6,0.004,49.0,23.0
2018-05-04,화랑로,0.033,0.035,0.4,0.004,47.0,19.0
2018-05-05,강남구,0.019,0.04,0.4,0.006,32.0,18.0
2018-05-05,강남대로,0.033,0.038,0.5,0.005,48.0,22.0
2018-05-05,강동구,0.024,0.051,0.5,0.005,42.0,18.0
2018-05-05,강변북로,0.041,0.025,0.5,0.004,47.0,23.0
2018-05-05,강북구,0.016,0.064,0.4,0.004,37.0,15.0
2018-05-05,강서구,0.02,0.062,0.3,0.004,35.0,17.0
2018-05-05,공항대로,0.034,0.041,0.4,0.006,44.0,21.0
2018-05-05,관악구,0.016,0.061,0.3,0.004,48.0,23.0
2018-05-05,광진구,0.022,0.047,0.5,0.005,41.0,15.0
2018-05-05,구로구,0.014,0.068,0.2,0.004,42.0,16.0
2018-05-05,금천구,0.017,0.063,0.3,0.004,40.0,18.0
2018-05-05,노원구,0.023,0.051,0.4,0.006,40.0,18.0
2018-05-05,도봉구,0.023,0.057,0.4,0.004,40.0,17.0
2018-05-05,도산대로,0.029,0.039,0.3,0.004,45.0,21.0
2018-05-05,동대문구,0.025,0.039,0.4,0.007,34.0,19.0
2018-05-05,동작구,0.016,0.056,0.4,0.004,37.0,18.0
2018-05-05,동작대로,0.044,0.043,0.5,0.004,51.0,20.0
2018-05-05,마포구,0.015,0.063,0.4,0.004,44.0,18.0
2018-05-05,서대문구,0.016,0.066,0.7,0.004,45.0,21.0
2018-05-05,서초구,0.013,0.069,0.3,0.004,41.0,17.0
2018-05-05,성동구,0.021,0.044,0.4,0.006,48.0,24.0
2018-05-05,성북구,0.025,0.051,0.5,0.003,47.0,23.0
2018-05-05,송파구,0.021,0.052,0.5,0.005,45.0,23.0
2018-05-05,신촌로,0.049,0.031,0.8,0.005,56.0,23.0
2018-05-05,양천구,0.022,0.06,0.3,0.005,33.0,18.0
2018-05-05,영등포구,0.017,0.064,0.5,0.006,49.0,25.0
2018-05-05,영등포로,0.054,0.036,0.4,0.006,54.0,28.0
2018-05-05,용산구,0.023,0.056,0.4,0.004,35.0,19.0
2018-05-05,은평구,0.019,0.056,0.4,0.004,43.0,24.0
2018-05-05,정릉로,0.055,0.046,0.6,0.004,47.0,24.0
2018-05-05,종로,0.04,0.052,0.4,0.004,31.0,14.0
2018-05-05,종로구,0.024,0.063,0.4,0.007,34.0,17.0
2018-05-05,중구,0.027,0.058,0.4,0.004,36.0,17.0
2018-05-05,중랑구,0.021,0.051,0.4,0.007,33.0,18.0
2018-05-05,천호대로,0.035,0.04,0.4,0.005,43.0,18.0
2018-05-05,청계천로,0.033,0.06,0.4,0.006,43.0,26.0
2018-05-05,한강대로,0.049,0.037,0.5,0.004,60.0,26.0
2018-05-05,홍릉로,0.04,0.049,0.6,0.005,51.0,27.0
2018-05-05,화랑로,0.036,0.04,0.4,0.004,45.0,23.0
2018-05-06,강남구,0.016,0.028,0.3,0.004,11.0,8.0
2018-05-06,강남대로,0.031,0.027,0.5,0.003,20.0,11.0
2018-05-06,강동구,0.014,0.036,0.4,0.003,16.0,9.0
2018-05-06,강변북로,0.01,0.027,0.3,0.002,13.0,10.0
2018-05-06,강북구,0.01,0.04,0.3,0.002,11.0,6.0
2018-05-06,강서구,0.019,0.045,0.4,0.002,12.0,8.0
2018-05-06,공항대로,0.027,0.028,0.4,0.005,14.0,10.0
2018-05-06,관악구,0.019,0.039,0.3,0.002,18.0,11.0
2018-05-06,광진구,0.013,0.036,0.5,0.003,14.0,7.0
2018-05-06,구로구,0.013,0.051,0.2,0.002,11.0,6.0
2018-05-06,금천구,0.013,0.042,0.3,0.002,15.0,9.0
2018-05-06,노원구,0.013,0.038,0.3,0.004,17.0,9.0
2018-05-06,도봉구,0.016,0.04,0.4,0.002,13.0,7.0
2018-05-06,도산대로,0.017,0.034,0.2,0.002,15.0,11.0
2018-05-06,동대문구,0.019,0.029,0.3,0.005,11.0,9.0
2018-05-06,동작구,0.017,0.039,0.4,0.002,15.0,7.0
2018-05-06,동작대로,0.04,0.03,0.5,0.003,24.0,10.0
2018-05-06,마포구,0.013,0.047,0.3,0.002,14.0,11.0
2018-05-06,서대문구,0.009,0.049,0.5,0.002,14.0,9.0
2018-05-06,서초구,0.013,0.05,0.3,0.002,13.0,6.0
2018-05-06,성동구,0.009,0.035,0.3,0.005,17.0,12.0
2018-05-06,성북구,0.018,0.038,0.6,0.001,18.0,13.0
2018-05-06,송파구,0.011,0.042,0.4,0.004,16.0,10.0
2018-05-06,신촌로,0.027,0.029,0.6,0.004,21.0,11.0
2018-05-06,양천구,0.02,0.041,0.4,0.003,14.0,10.0
2018-05-06,영등포구,0.015,0.048,0.5,0.004,17.0,13.0
2018-05-06,영등포로,0.032,0.029,0.4,0.005,21.0,13.0
2018-05-06,용산구,0.012,0.047,0.3,0.002,10.0,8.0
2018-05-06,은평구,0.01,0.043,0.4,0.002,14.0,12.0
2018-05-06,정릉로,0.031,0.035,0.5,0.003,19.0,13.0
2018-05-06,종로,0.034,0.034,0.4,0.003,10.0,5.0
2018-05-06,종로구,0.017,0.047,0.4,0.005,13.0,8.0
2018-05-06,중구,0.021,0.04,0.4,0.002,13.0,9.0
2018-05-06,중랑구,0.012,0.038,0.4,0.006,10.0,7.0
2018-05-06,천호대로,0.023,0.03,0.4,0.003,22.0,12.0
2018-05-06,청계천로,0.021,0.042,0.3,0.005,19.0,14.0
2018-05-06,한강대로,0.031,0.028,0.4,0.003,25.0,13.0
2018-05-06,홍릉로,0.025,0.032,0.5,0.003,20.0,15.0
2018-05-06,화랑로,0.03,0.028,0.4,0.003,18.0,12.0
2018-05-07,강남구,0.027,0.021,0.4,0.005,27.0,15.0
2018-05-07,강남대로,0.035,0.016,0.6,0.004,42.0,19.0
2018-05-07,강동구,0.033,0.024,0.4,0.003,33.0,15.0
2018-05-07,강변북로,0.041,0.011,0.5,0.003,42.0,22.0
2018-05-07,강북구,0.016,0.032,0.4,0.002,31.0,13.0
2018-05-07,강서구,0.031,0.028,0.5,0.003,35.0,20.0
2018-05-07,공항대로,0.047,0.013,0.5,0.005,47.0,24.0
2018-05-07,관악구,0.03,0.028,0.4,0.003,41.0,22.0
2018-05-07,광진구,0.023,0.024,0.6,0.003,35.0,14.0
2018-05-07,구로구,0.027,0.034,0.3,0.003,41.0,16.0
2018-05-07,금천구,0.029,0.03,0.4,0.003,32.0,16.0
2018-05-07,노원구,0.026,0.023,0.5,0.005,35.0,16.0
2018-05-07,도봉구,0.023,0.032,0.5,0.003,35.0,15.0
2018-05-07,도산대로,0.034,0.02,0.3,0.003,43.0,21.0
2018-05-07,동대문구,0.036,0.02,0.4,0.006,30.0,19.0
2018-05-07,동작구,0.028,0.027,0.5,0.003,33.0,16.0
2018-05-07,동작대로,0.051,0.018,0.6,0.003,47.0,20.0
2018-05-07,마포구,0.026,0.027,0.5,0.003,44.0,21.0
2018-05-07,서대문구,0.027,0.029,0.7,0.002,41.0,22.0
2018-05-07,서초구,0.029,0.031,0.4,0.002,35.0,15.0
2018-05-07,성동구,0.028,0.017,0.4,0.004,45.0,23.0
2018-05-07,성북구,0.026,0.027,0.6,0.002,49.0,24.0
2018-05-07,송파구,0.022,0.029,0.4,0.004,35.0,19.0
2018-05-07,신촌로,0.048,0.013,0.8,0.003,51.0,24.0
2018-05-07,양천구,0.035,0.029,0.5,0.004,31.0,19.0
2018-05-07,영등포구,0.031,0.033,0.5,0.005,46.0,25.0
2018-05-07,영등포로,0.054,0.013,0.5,0.006,51.0,30.0
2018-05-07,용산구,0.034,0.024,0.5,0.003,30.0,18.0
2018-05-07,은평구,0.021,0.028,0.5,0.003,43.0,24.0
2018-05-07,정릉로,0.043,0.02,0.6,0.003,45.0,24.0
2018-05-07,종로,0.038,0.025,0.6,0.003,28.0,12.0
2018-05-07,종로구,0.033,0.028,0.6,0.005,30.0,16.0
2018-05-07,중구,0.029,0.03,0.5,0.003,29.0,16.0
2018-05-07,중랑구,0.025,0.024,0.5,0.006,27.0,15.0
2018-05-07,천호대로,0.039,0.019,0.5,0.003,37.0,16.0
2018-05-07,청계천로,0.038,0.025,0.5,0.005,40.0,26.0
2018-05-07,한강대로,0.046,0.018,0.5,0.003,52.0,25.0
2018-05-07,홍릉로,0.042,0.019,0.6,0.003,45.0,26.0
2018-05-07,화랑로,0.034,0.018,0.5,0.003,39.0,22.0
2018-05-08,강남구,0.019,0.026,0.3,0.004,12.0,6.0
2018-05-08,강남대로,0.034,0.022,0.5,0.004,25.0,8.0
2018-05-08,강동구,0.01,0.043,0.3,0.003,16.0,6.0
2018-05-08,강변북로,0.008,0.032,0.2,0.002,17.0,6.0
2018-05-08,강북구,0.011,0.044,0.3,0.002,14.0,4.0
2018-05-08,강서구,0.018,0.045,0.3,0.002,16.0,7.0
2018-05-08,공항대로,0.034,0.027,0.3,0.005,29.0,11.0
2018-05-08,관악구,0.019,0.036,0.2,0.002,23.0,9.0
2018-05-08,광진구,0.01,0.039,0.6,0.003,17.0,3.0
2018-05-08,구로구,0.013,0.048,0.2,0.002,23.0,5.0
2018-05-08,금천구,0.015,0.043,0.3,0.002,21.0,8.0
2018-05-08,노원구,0.008,0.043,0.3,0.004,17.0,6.0
2018-05-08,도봉구,0.01,0.046,0.4,0.002,15.0,4.0
2018-05-08,도산대로,0.02,0.03,0.3,0.002,23.0,7.0
2018-05-08,동대문구,0.016,0.031,0.3,0.005,13.0,6.0
2018-05-08,동작구,0.015,0.037,0.3,0.002,19.0,6.0
2018-05-08,동작대로,0.038,0.027,0.4,0.003,26.0,7.0
2018-05-08,마포구,0.012,0.045,0.3,0.002,24.0,6.0
2018-05-08,서대문구,0.009,0.049,0.6,0.002,21.0,8.0
2018-05-08,서초구,0.013,0.046,0.2,0.002,21.0,4.0
2018-05-08,성동구,0.011,0.037,0.3,0.005,25.0,13.0
2018-05-08,성북구,0.016,0.039,0.5,0.001,30.0,12.0
2018-05-08,송파구,0.011,0.047,0.3,0.004,21.0,8.0
2018-05-08,신촌로,0.025,0.03,0.5,0.004,29.0,10.0
2018-05-08,양천구,0.02,0.043,0.3,0.003,16.0,8.0
2018-05-08,영등포구,0.016,0.046,0.4,0.004,22.0,10.0
2018-05-08,영등포로,0.029,0.033,0.3,0.005,23.0,12.0
2018-05-08,용산구,0.011,0.047,0.3,0.002,11.0,5.0
2018-05-08,은평구,0.011,0.046,0.3,0.002,25.0,11.0
2018-05-08,정릉로,0.05,0.032,0.5,0.003,23.0,9.0
2018-05-08,종로,0.038,0.033,0.5,0.003,15.0,4.0
2018-05-08,종로구,0.014,0.048,0.4,0.005,15.0,7.0
2018-05-08,중구,0.019,0.043,0.4,0.002,15.0,7.0
2018-05-08,중랑구,0.013,0.04,0.3,0.006,11.0,5.0
2018-05-08,천호대로,0.026,0.029,0.4,0.003,22.0,8.0
2018-05-08,청계천로,0.022,0.043,0.4,0.005,21.0,13.0
2018-05-08,한강대로,0.029,0.031,0.4,0.003,33.0,11.0
2018-05-08,홍릉로,0.022,0.041,0.4,0.003,23.0,11.0
2018-05-08,화랑로,0.038,0.024,0.4,0.003,23.0,12.0
2018-05-09,강남구,0.021,0.027,0.3,0.004,16.0,8.0
2018-05-09,강남대로,0.041,0.017,0.5,0.003,30.0,11.0
2018-05-09,강동구,0.017,0.039,0.3,0.003,24.0,8.0
2018-05-09,강변북로,0.032,0.016,0.3,0.002,27.0,10.0
2018-05-09,강북구,0.011,0.041,0.3,0.002,15.0,5.0
2018-05-09,강서구,0.021,0.039,0.3,0.002,17.0,7.0
2018-05-09,공항대로,0.043,0.022,0.4,0.006,28.0,9.0
2018-05-09,관악구,0.02,0.037,0.2,0.002,26.0,11.0
2018-05-09,광진구,0.015,0.034,0.8,0.003,22.0,4.0
2018-05-09,구로구,0.017,0.044,0.2,0.002,25.0,7.0
2018-05-09,금천구,0.023,0.037,0.3,0.002,23.0,9.0
2018-05-09,노원구,0.013,0.038,0.3,0.004,21.0,8.0
2018-05-09,도봉구,0.014,0.04,0.4,0.002,18.0,6.0
2018-05-09,도산대로,0.026,0.026,0.6,0.003,28.0,11.0
2018-05-09,동대문구,0.022,0.029,0.3,0.005,16.0,7.0
2018-05-09,동작구,0.018,0.037,0.3,0.002,23.0,7.0
2018-05-09,동작대로,0.043,0.026,0.4,0.003,30.0,8.0
2018-05-09,마포구,0.016,0.039,0.3,0.002,26.0,8.0
2018-05-09,서대문구,0.014,0.044,0.6,0.002,23.0,9.0
2018-05-09,서초구,0.017,0.043,0.2,0.002,23.0,6.0
2018-05-09,성동구,0.018,0.032,0.3,0.004,27.0,11.0
2018-05-09,성북구,0.016,0.037,0.5,0.001,27.0,11.0
2018-05-09,송파구,0.015,0.043,0.3,0.003,25.0,12.0
2018-05-09,신촌로,0.038,0.022,0.6,0.003,33.0,14.0
2018-05-09,양천구,0.024,0.04,0.3,0.003,18.0,7.0
2018-05-09,영등포구,0.021,0.042,0.4,0.005,29.0,12.0
2018-05-09,영등포로,0.037,0.027,0.3,0.006,30.0,12.0
2018-05-09,용산구,0.021,0.038,0.3,0.002,16.0,7.0
2018-05-09,은평구,0.015,0.04,0.3,0.002,28.0,12.0
2018-05-09,정릉로,0.058,0.027,0.5,0.003,28.0,12.0
2018-05-09,종로,0.031,0.036,0.4,0.003,17.0,5.0
2018-05-09,종로구,0.018,0.043,0.4,0.004,19.0,7.0
2018-05-09,중구,0.02,0.041,0.4,0.002,18.0,7.0
2018-05-09,중랑구,0.018,0.034,0.4,0.005,15.0,6.0
2018-05-09,천호대로,0.033,0.026,0.4,0.003,26.0,9.0
2018-05-09,청계천로,0.028,0.04,0.4,0.005,23.0,13.0
2018-05-09,한강대로,0.033,0.03,0.4,0.003,34.0,12.0
2018-05-09,홍릉로,0.031,0.034,0.5,0.003,25.0,14.0
2018-05-09,화랑로,0.035,0.025,0.4,0.003,26.0,11.0
2018-05-10,강남구,0.033,0.025,0.4,0.005,35.0,21.0
2018-05-10,강남대로,0.043,0.018,0.5,0.004,51.0,28.0
2018-05-10,강동구,0.033,0.03,0.4,0.004,43.0,19.0
2018-05-10,강변북로,0.049,0.013,0.5,0.004,57.0,32.0
2018-05-10,강북구,0.018,0.042,0.4,0.003,31.0,13.0
2018-05-10,강서구,0.029,0.041,0.4,0.004,38.0,22.0
2018-05-10,공항대로,0.045,0.027,0.4,0.007,45.0,27.0
2018-05-10,관악구,0.031,0.035,0.3,0.005,52.0,32.0
2018-05-10,광진구,0.028,0.03,1.0,0.004,44.0,19.0
2018-05-10,구로구,0.025,0.045,0.3,0.005,46.0,22.0
2018-05-10,금천구,0.03,0.037,0.4,0.005,39.0,20.0
2018-05-10,노원구,0.026,0.033,0.4,0.005,36.0,17.0
2018-05-10,도봉구,0.025,0.039,0.6,0.004,37.0,15.0
2018-05-10,도산대로,0.036,0.026,0.7,0.004,56.0,32.0
2018-05-10,동대문구,0.036,0.025,0.4,0.007,34.0,20.0
2018-05-10,동작구,0.024,0.036,0.4,0.004,37.0,21.0
2018-05-10,동작대로,0.05,0.025,0.5,0.004,56.0,28.0
2018-05-10,마포구,0.025,0.04,0.4,0.004,50.0,28.0
2018-05-10,서대문구,0.025,0.04,0.7,0.003,49.0,29.0
2018-05-10,서초구,0.029,0.039,0.3,0.004,44.0,21.0
2018-05-10,성동구,0.029,0.027,0.4,0.006,43.0,24.0
2018-05-10,성북구,0.028,0.033,0.6,0.003,42.0,23.0
2018-05-10,송파구,0.032,0.032,0.5,0.005,44.0,22.0
2018-05-10,신촌로,0.053,0.017,0.8,0.005,56.0,24.0
2018-05-10,양천구,0.033,0.039,0.4,0.005,33.0,22.0
2018-05-10,영등포구,0.029,0.046,0.5,0.006,57.0,34.0
2018-05-10,영등포로,0.063,0.018,0.5,0.007,50.0,32.0
2018-05-10,용산구,0.035,0.033,0.4,0.004,35.0,21.0
2018-05-10,은평구,0.022,0.038,0.4,0.004,47.0,31.0
2018-05-10,정릉로,0.064,0.026,0.6,0.004,49.0,28.0
2018-05-10,종로,0.039,0.037,0.5,0.004,31.0,15.0
2018-05-10,종로구,0.032,0.04,0.5,0.007,35.0,18.0
2018-05-10,중구,0.032,0.039,0.4,0.004,35.0,19.0
2018-05-10,중랑구,0.028,0.033,0.4,0.006,32.0,18.0
2018-05-10,천호대로,0.043,0.022,0.4,0.004,46.0,22.0
2018-05-10,청계천로,0.039,0.037,0.5,0.006,48.0,27.0
2018-05-10,한강대로,0.047,0.027,0.5,0.005,66.0,35.0
2018-05-10,홍릉로,0.045,0.026,0.6,0.004,45.0,28.0
2018-05-10,화랑로,0.037,0.025,0.4,0.004,46.0,23.0
2018-05-11,강남구,0.033,0.029,0.5,0.005,55.0,41.0
2018-05-11,강남대로,0.048,0.023,0.5,0.003,71.0,51.0
2018-05-11,강동구,0.033,0.041,0.5,0.004,66.0,34.0
2018-05-11,강변북로,0.049,0.018,0.5,0.003,80.0,57.0
2018-05-11,강북구,0.021,0.047,0.4,0.002,54.0,29.0
2018-05-11,강서구,0.035,0.044,0.5,0.003,54.0,37.0
2018-05-11,공항대로,0.052,0.028,0.5,0.006,64.0,44.0
2018-05-11,관악구,0.032,0.043,0.4,0.003,68.0,47.0
2018-05-11,광진구,0.029,0.038,0.7,0.004,63.0,40.0
2018-05-11,구로구,0.029,0.048,0.4,0.003,64.0,37.0
2018-05-11,금천구,0.032,0.046,0.5,0.003,54.0,31.0
2018-05-11,노원구,0.027,0.042,0.4,0.004,54.0,30.0
2018-05-11,도봉구,0.032,0.046,0.6,0.003,56.0,36.0
2018-05-11,도산대로,0.041,0.026,0.8,0.003,82.0,57.0
2018-05-11,동대문구,0.033,0.032,0.5,0.006,52.0,35.0
2018-05-11,동작구,0.029,0.045,0.5,0.003,53.0,41.0
2018-05-11,동작대로,0.058,0.029,0.6,0.003,79.0,50.0
2018-05-11,마포구,0.026,0.044,0.5,0.003,69.0,48.0
2018-05-11,서대문구,0.028,0.046,0.8,0.002,70.0,50.0
2018-05-11,서초구,0.031,0.046,0.4,0.003,65.0,41.0
2018-05-11,성동구,0.029,0.035,0.4,0.005,59.0,37.0
2018-05-11,성북구,0.027,0.045,0.7,0.002,58.0,36.0
2018-05-11,송파구,0.03,0.043,0.5,0.004,57.0,32.0
2018-05-11,신촌로,0.061,0.019,0.8,0.004,72.0,37.0
2018-05-11,양천구,0.04,0.042,0.5,0.004,53.0,44.0
2018-05-11,영등포구,0.032,0.034,0.6,0.005,75.0,55.0
2018-05-11,영등포로,0.064,0.024,0.6,0.006,67.0,46.0
2018-05-11,용산구,0.035,0.041,0.5,0.003,53.0,38.0
2018-05-11,은평구,0.025,0.046,0.4,0.003,70.0,51.0
2018-05-11,정릉로,0.075,0.031,0.6,0.003,72.0,52.0
2018-05-11,종로,0.039,0.047,0.5,0.003,48.0,29.0
2018-05-11,종로구,0.033,0.05,0.5,0.005,51.0,29.0
2018-05-11,중구,0.032,0.046,0.5,0.003,52.0,34.0
2018-05-11,중랑구,0.028,0.039,0.5,0.006,52.0,36.0
2018-05-11,천호대로,0.045,0.03,0.5,0.003,67.0,44.0
2018-05-11,청계천로,0.041,0.045,0.5,0.006,74.0,44.0
2018-05-11,한강대로,0.046,0.034,0.5,0.004,84.0,57.0
2018-05-11,홍릉로,0.047,0.038,0.6,0.003,70.0,54.0
2018-05-11,화랑로,0.044,0.031,0.5,0.003,53.0,30.0
2018-05-12,강남구,0.047,0.01,0.5,0.005,27.0,21.0
2018-05-12,강남대로,0.042,0.01,0.6,0.003,36.0,25.0
2018-05-12,강동구,0.044,0.016,0.5,0.004,34.0,18.0
2018-05-12,강변북로,0.04,0.011,0.5,0.003,41.0,29.0
2018-05-12,강북구,0.032,0.023,0.5,0.002,24.0,13.0
2018-05-12,강서구,0.043,0.021,0.5,0.003,30.0,22.0
2018-05-12,공항대로,0.05,0.012,0.5,0.006,37.0,28.0
2018-05-12,관악구,0.038,0.022,0.5,0.004,38.0,28.0
2018-05-12,광진구,0.041,0.011,0.4,0.004,31.0,20.0
2018-05-12,구로구,0.031,0.031,0.3,0.003,29.0,17.0
2018-05-12,금천구,0.034,0.024,0.5,0.003,28.0,17.0
2018-05-12,노원구,0.037,0.018,0.5,0.004,29.0,17.0
2018-05-12,도봉구,0.038,0.02,0.8,0.003,26.0,17.0
2018-05-12,도산대로,0.042,0.014,0.9,0.003,39.0,26.0
2018-05-12,동대문구,0.051,0.013,0.5,0.006,30.0,19.0
2018-05-12,동작구,0.035,0.023,0.5,0.003,29.0,20.0
